key,include_original,include_rating,include_sentiScore_pos,accuracy,f1_score
stopwords_removal_nltk,False,False,False,0.2903885480572597,0.25716234263607113
stopwords_removal_nltk,False,False,True,0.3231083844580777,0.2760941308915776
stopwords_removal_nltk,False,True,False,0.40081799591002043,0.33947533694620463
stopwords_removal_nltk,False,True,True,0.4069529652351738,0.34218876474026516
stopwords_removal_nltk,True,False,False,0.30879345603271985,0.2816344843395953
stopwords_removal_nltk,True,False,True,0.3128834355828221,0.2775405790105131
stopwords_removal_nltk,True,True,False,0.39059304703476483,0.33911598885004923
stopwords_removal_nltk,True,True,True,0.40286298568507156,0.34716813189297796
stopwords_removal,False,False,False,0.3169734151329243,0.29266198122137865
stopwords_removal,False,False,True,0.3333333333333333,0.2880684722529836
stopwords_removal,False,True,False,0.40081799591002043,0.33947533694620463
stopwords_removal,False,True,True,0.4069529652351738,0.34218876474026516
stopwords_removal,True,False,False,0.3169734151329243,0.29231694244371986
stopwords_removal,True,False,True,0.3128834355828221,0.27999123217663585
stopwords_removal,True,True,False,0.3885480572597137,0.3370950113281401
stopwords_removal,True,True,True,0.40081799591002043,0.3451131214518199
stemmed,False,False,False,0.3149284253578732,0.28777828418461904
stemmed,False,False,True,0.3312883435582822,0.2906515288635387
stemmed,False,True,False,0.40081799591002043,0.3386887571209221
stemmed,False,True,True,0.4069529652351738,0.34218876474026516
stemmed,True,False,False,0.3149284253578732,0.2887981330571573
stemmed,True,False,True,0.3231083844580777,0.2917964753331639
stemmed,True,True,False,0.3946830265848671,0.3412884591737368
stemmed,True,True,True,0.40286298568507156,0.3465074598116683
lemmatized_comment,False,False,False,0.3169734151329243,0.2885795730533513
lemmatized_comment,False,False,True,0.33537832310838445,0.29187036083317763
lemmatized_comment,False,True,False,0.40081799591002043,0.3386887571209221
lemmatized_comment,False,True,True,0.4049079754601227,0.34060244538201445
lemmatized_comment,True,False,False,0.3210633946830266,0.29423473515698734
lemmatized_comment,True,False,True,0.31901840490797545,0.28589883834982427
lemmatized_comment,True,True,False,0.39059304703476483,0.33830081062127254
lemmatized_comment,True,True,True,0.40286298568507156,0.3465074598116683
stopwords_removal_lemmatization,False,False,False,0.3169734151329243,0.2906547516543059
stopwords_removal_lemmatization,False,False,True,0.3394683026584867,0.295458136439562
stopwords_removal_lemmatization,False,True,False,0.40081799591002043,0.3386887571209221
stopwords_removal_lemmatization,False,True,True,0.4049079754601227,0.34060244538201445
stopwords_removal_lemmatization,True,False,False,0.3231083844580777,0.2981402274465033
stopwords_removal_lemmatization,True,False,True,0.31901840490797545,0.2853565607297035
stopwords_removal_lemmatization,True,True,False,0.3885480572597137,0.3370950113281401
stopwords_removal_lemmatization,True,True,True,0.40081799591002043,0.3445864088108627
